review_id,product_id,category,rating,review_text,review_title,review_date,user_id,language
es_0692086,product_es_0323392,home,2,"Por desgracia tengo que valorar negativamente las sartenes, se salen del mango y se pegan los alimentos, han debido perder la capa aislante. Los cuchillos están mejor.",Despues de 1 año de uso...,2026-06-01,reviewer_es_0781313,es
zh_0313774,product_zh_0108475,book,2,纸张神马的比较旧，太像教科书了，读起来没事什么趣味性，图示也过于简单……,太学术了,2026-06-01,reviewer_zh_0799135,zh
fr_0922673,product_fr_0693889,wireless,2,C'est tout sauf un appareil photo. Ah si : ce n'est pas non plus un tigre du bengale,Tigre du Bengale,2026-06-01,reviewer_fr_0242951,fr
en_0664140,product_en_0283611,other,4,And comfortable. Nice after market upgrade.,Economical,2026-06-01,reviewer_en_0284995,en
es_0410049,product_es_0938633,home,2,No tiene firmeza para mí gusto demasiado blanda,La comodidad y está no lo es,2026-06-01,reviewer_es_0107668,es
es_0868074,product_es_0545879,electronics,3,Es bastante cutre. Cumple su función y me costó la mitad que comprandolo en otro comercio. La luz de carga siempre se queda encendida.,Da luz,2026-06-01,reviewer_es_0151329,es
ja_0214050,product_ja_0807738,home,2,以前、同じ見た目のものを別の出品者から購入した時は荷重に強く、使い勝手もよかったので 購入しましたが、こちらはすぐ剥がれてしまい、あまり使えません。 1kg超えたらもうダメかも。,表記ほどの粘着力はないかも,2026-06-01,reviewer_ja_0454239,ja
es_0701987,product_es_0471632,camera,5,Imagen excelente Colores bellos. Tiende a pronunciar el rojo. Gran estabilidad para interiores sin flash. Relación calidad precio excelente.,Fantástica,2026-06-01,reviewer_es_0844358,es
de_0964944,product_de_0102356,kitchen,5,Ich hatte fast die gleiche von Siemens. Modernisiert eine sehr gute Filterkaffeemaschine. bin sehr zufrieden..,Kam 1 tag zuSpät. So etwas kann vorkommen.Ich wurde gleich verständigt.,2026-06-01,reviewer_de_0918108,de
es_0199559,product_es_0845952,electronics,4,"El marco para C Max del 94 va muy bien, el adaptador ISO, cumple con su función y lo único q lo de la antena en mi coche no vale.",Rodrigo,2026-06-01,reviewer_es_0387179,es
ja_0479861,product_ja_0595615,camera,3,数年前に購入したモバイルバッテリーを開けて18650電池を2本取り出して、このケースを使って再利用と思い購入。 手持ちのモバイルバッテリー2機種は、重かったりかさばるので、18650電池2本用のこちらは、コンパクトです。 知識がある方が、18650電池の再利用する場合には、私なりにありだと思います。 リチウムイオン電池なので、危険を理解した上です。 ただ、18650電池が劣化しており、ほぼ使い物にならなかったです。(充電後1本4.1v程度 1本3.6v程度) 試しにフラッシュライトを点灯させたら10分程度で暗くなりました。 4つのランプで満タンになり、スマホに繋ぐと1つのランプが点灯し点滅になり、1分くらいしか充電できませんでした。 手持ちのモバイルバッテリーが、使えなくなったら、18650電池を購入して使いたいと思います。 使えない18650電池は、最寄りの回収協力店にて処分します。,18650再利用&自作MB,2026-06-01,reviewer_ja_0461153,ja
de_0551854,product_de_0300009,watch,3,"Eigentlich perfekt, nur habe ich bei der Bestellung übersehen oder es wurde nicht angemerkt, dass kein Batteriebetrieb möglich ist, daher kann das Teil nie in den Tresor",kein Batteriebetrieb,2026-06-01,reviewer_de_0031090,de
zh_0980212,product_zh_0061280,home,2,太薄了，后悔了，图片上看上去还挺厚的，其实是叠起来的，很薄很薄,太薄了，后悔了,2026-06-01,reviewer_zh_0317604,zh
de_0995796,product_de_0350617,baby_product,3,"Ist eine tolle Sache, aber die Klipse für die Bügel waren auf der einen Seite defekt u auf der anderen Seite gehen die sowas von schwer, ausserdem hat sich die Naht am Reißverschluss geöffnet. Verarbeitung sonst ganz okay.",Gut,2026-06-01,reviewer_de_0255748,de
en_0723192,product_en_0392903,beauty,5,In love with this rose water! I have tried other ones from stores even Mario Badescu and this one beats it for me!! This was the first rose water a tried before venturing out and just keep coming back. I guess i have hit gold with this one.,Highly recommend!,2026-06-01,reviewer_en_0891696,en
zh_0844507,product_zh_0460650,book,3,很多很多选择题只有答案，没有解释的，这样只能够让人家死记硬背。,没有华图的书好,2026-06-01,reviewer_zh_0975555,zh
zh_0649563,product_zh_0472380,shoes,1,最近亚马逊服务太差，产品售后太差，各种扯皮，各种推脱责任，还是去JD吧,最近亚马逊服务太差，产品售后太差，各种扯皮，各种推脱责任，还是去JD吧,2026-06-01,reviewer_zh_0062910,zh
zh_0734038,product_zh_0706375,toy,1,有味道，给宝宝用的东西味道这么大，真的很失望!,味道大，不建议给小宝宝使用,2026-06-01,reviewer_zh_0087242,zh
ja_0797403,product_ja_0363750,toy,3,ONとOFFボタン以外に、TRY MEボタンがあり、短く再生できる機能があります。 ON または、TRY MEボタンを押すことで、ペンダントが光り、音楽が再生されます。 (もちろんTRY MEは短めに頭のみが、再生) ただ、LR44ボタン電池を3枚も使用する割に、電池消耗が非常に激しいです。 体感では50回ほどで最初にセットされていた電池が切れました。 いや、正しくは最後まで再生されなくなってしまいました。 おそらく電池が切れたのだろうと、 すぐにコンビニへ走り、新品の電池をセットするものの、 これまた100回も再生することなく、切れてしまったのか、最後まで再生できなくなりました。 1枚200円弱する電池を3枚も使用し、1日持たないのは、かなりコスパが悪いです。 曲の短さは仕方ないとしても、光るだけの機能を付けるなどして、電池消耗を、抑えさせてほしかったです。 なお、電池の問題ではなく、接触不良でこの異常な消費量である可能性もあるため、 タイトルへはその可能性を示唆するべく文言を記載しています。,電池消耗が激しい。しかし接触不良の可能性も？,2026-06-01,reviewer_ja_0219364,ja
fr_0815777,product_fr_0568723,wireless,3,"Dommage, qu’il n’y ai pas un système pour retenir la connectique de l’iphone, au quotidien cela devient une vrai galère...",Perfectible,2026-06-01,reviewer_fr_0206968,fr
de_0832747,product_de_0257397,home,3,"Also ich hätte von WMF wirklich mehr erwartet! Der Kessel sieht von der Verarbeitung nicht hochwertiger aus als die Kessel für 10 Euro. Dass er von WMF ist, ist nur erkennbar durch ein Emblem auf der Bodenseite des Kessels. Ich behalte ihn dennoch, da er seinen Zweck an sich erfüllt, wenn auch mit leisem Pfeiffton und nicht so schnell wie unser alter strombetriebener Wasserkocher.","Erfüllt seinen Zweck, aber was macht ihn zu einem WMF-Kocher?",2026-06-01,reviewer_de_0451759,de
ja_0241429,product_ja_0877557,apparel,3,縫製も綺麗だし、色も気に入りましたが、デザインが少しフワッとしすぎかな。 お尻周りが少し太って見えるかも。 でもかわいいです。,透けてみえないし、軽い,2026-06-01,reviewer_ja_0596790,ja
en_0498685,product_en_0460632,apparel,4,"The shirt and vest fit as expected, but the pants were bit long",light and breathable,2026-06-01,reviewer_en_0918329,en
es_0253709,product_es_0181825,automotive,5,"es de muy buena calidad , y se acoplan perfectamente en el suelo del vehículo .",alfombrilla coche,2026-06-01,reviewer_es_0691092,es
fr_0714589,product_fr_0196881,home,2,"Si l'objet en soi devait être chouette et rigolo, celui que j'ai reçu n'est vraiment pas top. En effet, les finitions ne sont pas propres et surtout c'est à peine si les 2 parties de mon filtre à thé s'emboitent. Je crains qu'il ne s'ouvre pendant l'infusion, déçue..",Très mauvaise finition...,2026-06-01,reviewer_fr_0796332,fr
zh_0653433,product_zh_0274130,apparel,3,送过来后打开有一股味道，感觉像是发霉的味道，大小还是挺合适的，就是不知道能不能真的防臭吸汗,尺寸还行,2026-06-01,reviewer_zh_0062572,zh
ja_0532064,product_ja_0781363,apparel,5,前使った手袋は厚くて、ビニルのような素材で使いにくかった。 今回のものは非常にフィット感があって、使いやすい 色やデザインもシンプルで服装に合う。 スキーリゾートで暖かい手で撮った写真でこの手袋ですぐアップできる スマホ対応の手袋がすごく便利です。,便利性が良い,2026-06-01,reviewer_ja_0763684,ja
es_0382361,product_es_0680779,automotive,3,"Cumple su función sin grandes calidades. El adhesivo parece ser bastante eficiente después de un mes. Lo bueno es que se pega muy rápido. La calidad de espejo, cuando el vehículo está cerca se distorsiona. En fin, precio calidad no está mal",Precio calidad funcional,2026-06-01,reviewer_es_0907994,es
es_0477644,product_es_0501053,pc,3,"Contento con mi compra, pero la impresora multifunción, viene sin el cable para conectarlo al PC y tampoco el extensible para hojas de tamaño mayor (como indica en el manual). Es como comprar un coche sin ruedas...por lo demás, es una impresora láser rápida y silenciosa.",Faltan accesorios,2026-06-01,reviewer_es_0981795,es
ja_0124296,product_ja_0554841,sports,3,細身の人ならサイズはSで大丈夫。グリップはまずまず。オレンジを購入したが、色のついた部分にマジックテープがついてはがすと、毛羽立つ。あと、少しマジックテープ弱くなってきたかな。値段相応です。,2ヵ月使用,2026-06-01,reviewer_ja_0034109,ja
fr_0868742,product_fr_0120571,home,3,Tres jolie mais attention de petite taille !,Jolie,2026-06-01,reviewer_fr_0107106,fr
de_0249267,product_de_0177721,sports,4,Erfüllt alles wie beschrieben.leichte Bedienung für den Preis perfekt.empfehlenswert! Armband liegt gut am Handgelenk an Farbe wie Abbildungen. Wechselbänder wären schön.,H.dietrich,2026-06-01,reviewer_de_0547826,de
fr_0106000,product_fr_0922201,home,3,"Bien, ca fait sont boulo, par contre je crains qu'elle soit un peu souple pour les plus gros trous et du coup aurait tendance a se tordre un peu. Je pense cependant que c'est le même modèle qu'on retrouve partout.",Fait son boulo,2026-06-01,reviewer_fr_0975637,fr
en_0102775,product_en_0532630,home,3,"They carry your laundry and they don't fall over. However, these are a lot smaller than I thought they would be and a lot flimsier. If you actually fill it to maximum capacity and lift it up, you can feel and hear the straps of the bags starting to separate from the bag, so I would recommend carrying the bags through the side holes instead of the straps. But if you have quite a distance to walk and a lot of laundry, I wouldn't recommend getting these bags because they really hurt your hands when carrying them, either through the holes or with the straps.",It does the job,2026-06-01,reviewer_en_0400198,en
fr_0858641,product_fr_0207764,shoes,2,"Trop petit et pas assez bleu, trop clair. Je recherchai un bleu nuit",PHOTO NE CORRESPOND PAS A L'ARTICLE RECU,2026-06-01,reviewer_fr_0978751,fr
de_0566016,product_de_0843785,industrial_supplies,2,"Preis- Leistung ok. Aber Nüsse oder Mandeln wie es beschrieben steht passen nicht hinein. Verschluss Super, Luftdicht. Ich würde sie nicht mehr kaufen.",Zu klein,2026-06-01,reviewer_de_0303389,de
de_0841256,product_de_0397957,wireless,4,"Tolles Armband, bin sehr zufrieden damit. Einzig das Werkzeug zum verkürzen des Bandes ging beim ersten Versuch schon zu Bruch. Hat mir dann ein Juwelier gemacht.",Schwarz & Breit,2026-06-01,reviewer_de_0312656,de
fr_0525527,product_fr_0160037,office_product,2,les etiquette ne tiennent pas le lavage il faut les remettre régulierement,les etiquettes ne tiennent pas le lavage il faut les remettre régulierement,2026-06-01,reviewer_fr_0989294,fr
es_0667248,product_es_0519292,home,1,"Después de recibirlo y comprobar su estado, le faltaba las piezas para sujeción de la corona. Una pena, porque el material y herramientas son de cierta calidad dado el precio.",Imcompleto,2026-06-01,reviewer_es_0838504,es
en_0078530,product_en_0536295,industrial_supplies,1,Packaging was horrible as all the screws and washer were just thrown in the box and some are missing,Make sure all your connecting pieces are there,2026-06-01,reviewer_en_0564043,en
zh_0500099,product_zh_0790622,baby_product,2,不得不说，味道很大！吹了两天还是有味道只好用冷水洗了！结果好像味道更大了！都不敢用了 哎,有味道,2026-06-01,reviewer_zh_0286987,zh
zh_0585283,product_zh_0970436,book,4,如上所说，两本书对比之下，觉得这本应该是正版,这本书还是可以 才收到 打开质量可以 应该是正版,2026-06-01,reviewer_zh_0887474,zh
ja_0932199,product_ja_0569125,video_games,4,使っていたコントローラが壊れてしまい買いました。 購入後すぐに届いたし、梱包も丁寧にしてありました。正規品と同じで使いやすいです。 かっこいいコントローラを買えて満足です。,すぐ届いた,2026-06-01,reviewer_ja_0189930,ja
zh_0241853,product_zh_0170832,book,3,一般吧，看着看着就丢下没看了，可见吸引度,一般,2026-06-01,reviewer_zh_0239347,zh
fr_0098575,product_fr_0454354,drugstore,2,"L'article livré ne corespond pas à ce que j'ai commandé J'ai reçu la teinte 3 au lieu de 4 medium beige . Un peu déçu ,dommage.",Fond de teint Milani,2026-06-01,reviewer_fr_0135036,fr
zh_0865325,product_zh_0830951,pc,3,比原装小点，有充电USB口方便，用用一会很烫---有点担心会起火，,比原装小点，有充电USB口方便，用用一会很烫---有点担心会起火，,2026-06-01,reviewer_zh_0368863,zh
de_0798011,product_de_0370559,office_product,4,Tun was sie tun müssen.,Tun was sie tun müssen.,2026-06-01,reviewer_de_0754444,de
de_0405126,product_de_0015347,pet_products,1,"Es sind Risse im Holz und es ist sehr schlecht verarbeitet. Überall Kleber am Rand und an den Stellen wo es genietet wurde, sind kleine Stücke raus gebrochen. Kein Wunder bei so einem dünnen Material. Ich werde es meinem Goldhamster nicht in das Terrarium stellen.",Sehr schlechte Qualität,2026-06-01,reviewer_de_0123508,de
en_0090409,product_en_0206709,shoes,4,"Really cute! Quality isn’t fantastic, but that’s to be expected with the price. I’ll definitively get some good uses out of them this summer!",Cute for summertime,2026-06-01,reviewer_en_0089896,en
en_0818657,product_en_0278288,kitchen,2,"We had a Crate & Barrel heavy duty stainless canister for our coffee for the last 12 or so years & the (plastic, but heavy duty) latch finally gave up. So we bought this as replacement - decent reviews on AMZ. THE GOOD: It’s at least a good size to hold a whole 16 oz. bag of ground coffee. (Our last one only held ~14 oz). THE BAD: Super thin stainless steel - I have yet to drop or bang against counter accidentally, but if/when that happens, it’s gonna dent easily. THE UGLY: Rubber gasket is already falling off regularly. Gonna add a drop of clear silicone to hold in place. The latch is crap. It’s hard to get the “hook” to align on the cruddy “catch” part & feels like it’s gonna break off in my hand every day. Just cheap-o. Caveat emptor!","Light-Duty, Unlikely to Last",2026-06-01,reviewer_en_0108321,en
zh_0011389,product_zh_0654840,other,4,作为业余的红酒爱好者，这是一款轻松又有品质的好酒,不错的选择,2026-06-01,reviewer_zh_0625864,zh
ja_0151673,product_ja_0812681,watch,4,別の製品が良かったのでお店も製品も違いますが再購入 電波時計はこれいいですね,良いです,2026-06-01,reviewer_ja_0292535,ja
es_0539892,product_es_0343001,toy,1,"Muy mal, no mandan lo que se pide. Mira que hay dibujos y tiene que mandar este??!??",No mandan lo pedido,2026-06-01,reviewer_es_0231501,es
fr_0144312,product_fr_0930609,baby_product,2,Dommage que les couleurs ne sont pas comme en photo j’ai eu deux blanches c’est dommage je voulais une rose et une blanche,Nul,2026-06-01,reviewer_fr_0689127,fr
fr_0346931,product_fr_0789007,pc,4,Très efficace permet une amplitude wifi extrêmement importante Je vous le conseille vivement Sont aspect est très design Prix justifier,Très bon récepteur wifi,2026-06-01,reviewer_fr_0467624,fr
ja_0767716,product_ja_0925074,jewelry,3,発送等問題ありませんでしたがサイズが思ったより小さかったです。出品者の問題ではありません。サイズ感をもっとわかりやすくなるとより良いです。,思ったよりサイズが小さい,2026-06-01,reviewer_ja_0642789,ja
de_0901043,product_de_0425128,furniture,5,mir hat nichts missfallen.,Ohne Betreff,2026-06-01,reviewer_de_0588139,de
fr_0098761,product_fr_0410882,pet_products,3,bien reçu fontionne très bien,filtre,2026-06-01,reviewer_fr_0221432,fr
ja_0953628,product_ja_0642468,kitchen,3,風力が三段階調節とありますが 弱と強と強 2段階目と3段階目の風の強さが同じです。（個体差かな？） 結構涼しいです。静音とありますが音は別に普通かなと思いました。値段が安いのと充電して持ち運びができるのでそこはとても満足してます。,三段階調節？,2026-06-01,reviewer_ja_0578384,ja
ja_0287391,product_ja_0627477,baby_product,3,温度の変化についてはあまり感じる事が出来ませんでした、冷感に期待していたのでこの評価です。,温度,2026-06-01,reviewer_ja_0765935,ja
zh_0684340,product_zh_0667636,toy,1,我明明用了100元优惠券买的，居然依旧扣了我200元账户余额，什么情况！骗子啊！,多扣我100元优惠券的钱！！！,2026-06-01,reviewer_zh_0635139,zh
es_0293504,product_es_0343770,home,1,"No enfría nada,mucho mejor comprar un ventilador normal, crea demasiada humedad",No enfría nada,2026-06-01,reviewer_es_0564771,es
es_0996115,product_es_0201272,sports,2,Se le rompió esa misma tarde.,No muy bueno,2026-06-01,reviewer_es_0274206,es
de_0486654,product_de_0432396,drugstore,3,"eigentlich ein ordentliches und durchdachtes Produkt. Die Hülle lässt sich leicht anbringen, dadurch lässt es sich wesentlich sicherer packen. Lässt sich allerdings auch nicht mehr so leicht aus der Tasche nehmen, ist ja klar. Bedienung der Tasten und Laden weiterhin völlig problemlos möglich. Leider leiert die Hülle recht schnell aus. Dann lässt sich das Gerät zwar wieder schnell aus der Tasche nehmen, aber die Hülle bleibt in der Tasche...",Brauchbar,2026-06-01,reviewer_de_0301406,de
es_0016293,product_es_0051966,furniture,3,"Una vez montado muy bien, pero para montarlo las instrucciones muy muy justitas... Lo montamos entre 3 y nos volvimos locos, a parte de tardar una eternidad",Difícil de montar,2026-06-01,reviewer_es_0812406,es
zh_0101656,product_zh_0825582,book,5,指导了未来的人生方向，更加坚定前进的脚步,meaningful book,2026-06-01,reviewer_zh_0776571,zh
es_0873857,product_es_0629302,other,1,Pues muy mal. Porque se rompe justo un día después de que cumpla la garantía.El técnico me dice que es el panel central y que me cuesta 225 euros.,La decepción que siento.,2026-06-01,reviewer_es_0658039,es
fr_0317612,product_fr_0362216,wireless,5,"Très belle qualité pour cette coque, belles finitions",Très belle,2026-06-01,reviewer_fr_0642914,fr
fr_0409798,product_fr_0532046,home,1,"Je ne recommande pas ce produit, car lorsque l'on retire la spatule, tout se desintegre. N'est donc pas fait pour être utilisé sans spatule comme sur les photos. Je renvoie le produit.",Thermomètre spatule,2026-06-01,reviewer_fr_0215650,fr
fr_0143949,product_fr_0181481,wireless,2,Les explications relatives à ce casque n'étant pas très claires ce ne fut pas un bon achat pour ma part,Explications casque,2026-06-01,reviewer_fr_0113101,fr
de_0454494,product_de_0467708,sports,5,1A Produkt! Kann ich nur weiterempfehlen.,1A Produkt! Kann ich nur weiterempfehlen.,2026-06-01,reviewer_de_0351273,de
es_0536688,product_es_0557186,camera,1,"El cierre se ha roto en la tercera apertura de la carcasa, probando sobre la cámara.Parte metálica sobre soporte transparente.",Rotura del cierre,2026-06-01,reviewer_es_0373686,es
zh_0222421,product_zh_0424506,home,2,不知道哪里出了差错，少了一个轱辘也不值得找了唉凑合用吧！没有什么味道挺好的！,没有味道,2026-06-01,reviewer_zh_0355541,zh
ja_0449427,product_ja_0515096,shoes,1,至急使いたく梱包を開けてみたら縫い目がほつれて10cm位穴があいていました。目立つところなのに梱包まえに点検しないのですか。,不良品。,2026-06-01,reviewer_ja_0229559,ja
zh_0060266,product_zh_0835019,book,2,这本书的内容与作者精彩的人生经历相比，弱爆了。无插图只有流水账叙事性的文字描述，甚至没有人文历史的考证推敲，景色的描述完全没有代入感。,有了游记能有的全部缺点，唯一的优点是作者本身,2026-06-01,reviewer_zh_0829399,zh
de_0735617,product_de_0254020,apparel,3,Zu groß aber noch okay,Zu groß aber noch okay,2026-06-01,reviewer_de_0427768,de
en_0793731,product_en_0262150,beauty,2,The shampoo looked to be original and left my hair soft but conditioner was either fake or expired because it would leave my hair smelling like wet rag. Had to return and thankfully Amazon gave me a full refund.,... or expired because it would leave my hair smelling like wet rag,2026-06-01,reviewer_en_0418572,en
fr_0762894,product_fr_0525857,wireless,1,Les piles ne se charge pas correctement,A eviter,2026-06-01,reviewer_fr_0454385,fr
es_0836748,product_es_0420128,home_improvement,3,Calidad y precio a la altura. No se le puede pedir más. Cumple para las macetas que tengo.,Vale la pena,2026-06-01,reviewer_es_0250133,es
fr_0285087,product_fr_0568130,digital_ebook_purchase,3,Pas de grosses surprises mais un moment agréable. Se lit rapidement avec une intrigue policière. J ai bien aimé quand même.,Facile à lire,2026-06-01,reviewer_fr_0996241,fr
es_0920595,product_es_0613397,wireless,1,"El envío me llegó sin problema. Sin embargo a la hora de utilizarlo, encendió la primera vez y ya no volvió a funcionar. Pensaba que era problema mío, así que se lo regalé a mi hermano. Y a él le ha fundido ya 2 fusibles. Lo conectas y quema el fusible, que fue lo que me pasó a mi la primera vez. Por lo tanto me he gastado 18€ en un producto que no funciona y encima me está haciendo gasto extra.",3 fusibles quemados,2026-06-01,reviewer_es_0366778,es
zh_0413563,product_zh_0675447,shoes,3,绿尾掉色严重把白色部分都给染了啊。。。。,绿尾掉色严重啊,2026-06-01,reviewer_zh_0046683,zh
fr_0805816,product_fr_0448887,wireless,1,"attention à ceux qui font la même erreur que moi, ce chargeur ne me sert à rien car les ^pics de branchement sont vertical au lieu d'être horizontal",Bof Bof,2026-06-01,reviewer_fr_0841962,fr
fr_0932313,product_fr_0228312,watch,1,Reçue rapidement mais ne fonctionne pas et pas moyen de l'ouvrir pour changer la pile. Je déconseille fortement cet article,Ne fonctionne pas,2026-06-01,reviewer_fr_0628210,fr
fr_0727939,product_fr_0820537,furniture,4,Très bien rapport qualité prix,Très bien rapport qualité prix,2026-06-01,reviewer_fr_0830828,fr
es_0903580,product_es_0271346,wireless,1,"No vale para nada estos protectores, son plástico duro que no se engancha a la pantalla. Me llegó uno roto y el resto para tirar porque no hace ninguna función. No lo recomiendo para nada","Es horrible, no engancha en la pantalla",2026-06-01,reviewer_es_0934934,es
ja_0751359,product_ja_0012585,home,2,TOTOの純正の泡沫水栓をスワップして、この製品と、この製品と同じような形の 樹脂性の商品を合わせてテストしてみました。 この製品の泡沫は水が飛び散り、シャワーも勢いが強く、シンクの回りに水が跳ねて しまいます。(うちはキッチンの水圧が高く、バルブで調整しても、あまり変化なし) 作りはこの製品のほうがきちんとしっかりしていますが、期待していただけに、 ちょっと後悔気味かも。。。,素材と作りは良いのですが,2026-06-01,reviewer_ja_0080679,ja
ja_0048854,product_ja_0938355,drugstore,5,バラの美しいにおいがする。虫もたくさん寄ってくる。,バラだね。,2026-06-01,reviewer_ja_0744327,ja
en_0863781,product_en_0986141,automotive,1,"Died after a year of very very light use, not worth it look elsewhere.",Garbage Buy something better,2026-06-01,reviewer_en_0742148,en
de_0575276,product_de_0780027,wireless,4,Tut was sie soll. Habe ich für eine Fitness Uhr bestellt. Lässt sich gut zuschneiden.,Zu empfehlen,2026-06-01,reviewer_de_0700857,de
en_0597621,product_en_0422213,kitchen,1,"I wrote a review that was deleted. So, here's another attempt. This is such a wonderful product. Buy as many as you can, and then buy some more for gifts. You will be ecstatic.",Wonderful,2026-06-01,reviewer_en_0622264,en
es_0139019,product_es_0003356,personal_care_appliances,1,Estaba usado y no funcionaba al enchufarlo se encendía La Luz pero no calentaba he contactado con ellos para que me lo cambien por otro,Almohada lumbares,2026-06-01,reviewer_es_0218485,es
ja_0388545,product_ja_0696796,apparel,1,ファスナーが脆い。 ファスナーが生地に噛む。 ファスナーの滑りが悪い。 （現在）使用回数3回でファスナー壊れて、前を締められない。 使い捨てコートと言っていいぐらいの代物,これは使い捨てコートか？,2026-06-01,reviewer_ja_0244928,ja
en_0902954,product_en_0429808,wireless,4,I like them also no reveiw 4 the workout thing cause im fat. :p,Thier pretty good 4 the price.,2026-06-01,reviewer_en_0919190,en
zh_0750099,product_zh_0416973,digital_ebook_purchase,3,"如题,第21章完全没内容,一片空白。恰恰是我最感兴趣的一章,已联系客服,希望尽快补上。",不建议买kindle版,2026-06-01,reviewer_zh_0408169,zh
es_0045203,product_es_0471081,home,1,Aunque es económico he tenido problemas al instalarlo porque el voltaje de entrada no coincide con el de la fotografía de las especificaciones.,Voltaje incorrecto,2026-06-01,reviewer_es_0003618,es
es_0026507,product_es_0342644,digital_ebook_purchase,5,"Si te gustan los cómics de superhéroes, las novelas policiacas o de aventuras, los planes maestros... este es tu libro. Es un libro ameno y con una prosa fácil de seguir. El ritmo se hace ágil gracias a sus descripciones cortas, sus cambios de punto de vista, capítulos no muy largos y una trama que avanza constantemente a buen ritmo (sobre todo después de la primera cuarta parte del libro). Por otro lado, tanto la forma de relatar, como las situaciones y diálogos reflejan bastante bien el mundo moderno en el que vivimos, permitiendo que los lectores nos metamos de lleno en el libro. Además, al margen de las preguntas que quedan abiertas al final del libro, nos muestra un universo bastante rico y con muchas posibilidades, por lo que espero con ganas futuras entregas. Es sin duda un soplo de aire fresco en un género tan manido como el de los superhéroes, sabiendo coger las virtudes del género y eliminando muchos clichés e incongruencias. Sin duda merece la pena leerlo.",Si Héroes te decepcionó....,2026-06-01,reviewer_es_0220546,es
ja_0523458,product_ja_0319879,digital_video_download,5,カーチェイスもファイティングアクションも楽しめました。違和感はなかったです。 ヒロインは基本的に好きなタイプです。ファッションモデルのような体型ですけど そこが好きなわけじゃない。 ソバカスはぜんぜん気になりません。むしろソバカスがある人が好きなのかも。 さすがに、最初のところは、カメラの撮り方や表情が悪くて見るのがいやだったけど。 私のキャスティングへの不満は、むしろ、悪役と警部です。悪役らしさはでてるでしょうけど、 貫禄がなくて貧弱です。警部には、ノホホンとしたおっさんではなく、能力を感じさせる どこか鋭いものがほしいです。,おもしろかったです。,2026-06-01,reviewer_ja_0631908,ja
en_0856837,product_en_0273958,kitchen,2,It had a strong chemical smell and needed to be aired out for several days before use. I finally put it in the washing machine and it now smells ok. Not really what you want to put your kids lunch in when it smells toxic.,Smells bad,2026-06-01,reviewer_en_0342013,en
zh_0565222,product_zh_0954556,book,1,亚马逊的价格太水了，要70元，*宝大部分只要40、50元,太坑爹了！,2026-06-01,reviewer_zh_0779722,zh
es_0899512,product_es_0859898,home,4,"Llegó en el día previsto. Es muy bonita la única pega que le pongo es que huele mucho, aunque parece q el olor va desapareciendo.",Es muy bonita,2026-06-01,reviewer_es_0801605,es
de_0402058,product_de_0031741,home,2,"Grundsätzlich sehr schön und gut als Mückenschutz an der Tür geeignet. Habe zwei Stück bestellt. Einer war o.k. , der zweite geht bestenfalls als 2.Wahl durch. Die Seile sind fehlerhaft. Das hat mich schon enttäuscht!",Fehlerhaft,2026-06-01,reviewer_de_0824630,de
ja_0390610,product_ja_0270909,wireless,2,安くて便利な商品です｡ 配送は早かったです｡ スマホ本体を入れるケースが硬めなので本体を操作する電源ボタン､音量ボタンが使いづらい｡,本体ケースのボタンが使いづらい｡,2026-06-01,reviewer_ja_0519165,ja
ja_0253491,product_ja_0456311,kitchen,5,夏の外出に備えて購入しましたが、3段階調整があって、風量も切り替えられてすごく便利です！,風力強いです！,2026-06-01,reviewer_ja_0600192,ja
de_0568362,product_de_0308694,pet_products,3,Pflanze kam so zu mir wie auf dem Foto. Nach dem wässern habe ich die eingepflanzt und sie ist schon toll gewachsen,Ist so wie auf dem Foto,2026-06-01,reviewer_de_0517091,de
fr_0725198,product_fr_0643121,book,1,"au debut le livre m'a plu mais tres vite l'ecriture est devenu trop ennuyeux. en fait c'etait deguise comme une biographie; et l'auteur a cite beaucoup trop de noms celebres. non, je ne le recommande jamais.",trop de deception,2026-06-01,reviewer_fr_0145138,fr
fr_0064517,product_fr_0769320,video_games,5,Envoi rapide et soigné,Aucun problème,2026-06-01,reviewer_fr_0339672,fr
ja_0071035,product_ja_0135724,apparel,4,ドレスショップの方に「うわぁ～かわいい～！！」と感激されました！ 式は明日です。このグローブとともに楽しんでまいります。,とってもかわいい！,2026-06-01,reviewer_ja_0062799,ja
es_0718953,product_es_0716578,kitchen,1,"Poca potencia. Aunque lo limpies no filtra bien. Las ventosas son muy malas, las pegas a la pared de la pecera y al rato el filtro esta al completo en el fondo. Regulero regulero",Malo,2026-06-01,reviewer_es_0344765,es
fr_0326233,product_fr_0426696,home,1,"Les poils sont trop durs, les ventouses n'adhère pas tout de suite (trop petites par rapport à l'article) et lorsque l'on veut le changer de place se désolidarise de la brosse - Déçue -",Produit médiocre,2026-06-01,reviewer_fr_0397852,fr
en_0378683,product_en_0930933,pc,4,Liked option for blue. Seems good.,Blue USB charging cords,2026-06-01,reviewer_en_0265377,en
de_0540409,product_de_0613641,home,1,Kein Original! Absolut billig. Hier wird mit WMF geworben und Fake versendet,Kein Original,2026-06-01,reviewer_de_0090424,de
de_0288470,product_de_0476103,office_product,3,"Kann sein dass es funktioniert, mein ging gleich zurück",Funktioniert nicht einwandfrei,2026-06-01,reviewer_de_0390750,de
